zhen: 1 robot_money: 0 || boat_money: 0
zhen: 4034 robot_money: 73966 || boat_money: 10937
zhen: 4035 robot_money: 73966 || boat_money: 10937
zhen: 4036 robot_money: 73966 || boat_money: 10937
zhen: 4037 robot_money: 74148 || boat_money: 10937
zhen: 4038 robot_money: 74148 || boat_money: 10937
zhen: 4039 robot_money: 74148 || boat_money: 10937
zhen: 4040 robot_money: 74148 || boat_money: 10937
zhen: 4041 robot_money: 74335 || boat_money: 10937
zhen: 4042 robot_money: 74335 || boat_money: 10937
zhen: 4043 robot_money: 74335 || boat_money: 10937
zhen: 4044 robot_money: 74335 || boat_money: 10937
zhen: 4045 robot_money: 74517 || boat_money: 10937
zhen: 4046 robot_money: 74517 || boat_money: 10937
zhen: 4047 robot_money: 74717 || boat_money: 10937
zhen: 4048 robot_money: 74717 || boat_money: 10937
zhen: 4049 robot_money: 74717 || boat_money: 10937
zhen: 4050 robot_money: 74717 || boat_money: 10937
zhen: 4051 robot_money: 74717 || boat_money: 10937
zhen: 4052 robot_money: 74914 || boat_money: 10937
zhen: 4053 robot_money: 74914 || boat_money: 10937
zhen: 4054 robot_money: 74914 || boat_money: 10937
zhen: 4055 robot_money: 74914 || boat_money: 10937
zhen: 4056 robot_money: 74914 || boat_money: 10937
zhen: 4057 robot_money: 74914 || boat_money: 10937
zhen: 4058 robot_money: 74914 || boat_money: 10937
zhen: 4059 robot_money: 74914 || boat_money: 10937
zhen: 4060 robot_money: 74914 || boat_money: 10937
zhen: 4061 robot_money: 74914 || boat_money: 10937
zhen: 4062 robot_money: 74914 || boat_money: 10937
zhen: 4063 robot_money: 74914 || boat_money: 10937
zhen: 4064 robot_money: 74914 || boat_money: 10937
zhen: 4065 robot_money: 74914 || boat_money: 10937
zhen: 4066 robot_money: 74914 || boat_money: 10937
zhen: 4067 robot_money: 74914 || boat_money: 10937
zhen: 4068 robot_money: 74914 || boat_money: 10937
zhen: 4069 robot_money: 75109 || boat_money: 10937
zhen: 4070 robot_money: 75109 || boat_money: 10937
zhen: 4071 robot_money: 75109 || boat_money: 10937
zhen: 4072 robot_money: 75109 || boat_money: 10937
zhen: 4073 robot_money: 75109 || boat_money: 10937
zhen: 4074 robot_money: 75109 || boat_money: 10937
zhen: 4075 robot_money: 75109 || boat_money: 10937
zhen: 4076 robot_money: 75109 || boat_money: 10937
zhen: 4077 robot_money: 75109 || boat_money: 10937
zhen: 4078 robot_money: 75109 || boat_money: 10937
zhen: 4079 robot_money: 75109 || boat_money: 10937
zhen: 4080 robot_money: 75109 || boat_money: 10937
zhen: 4081 robot_money: 75109 || boat_money: 10937
zhen: 4082 robot_money: 75109 || boat_money: 10937
zhen: 4083 robot_money: 75109 || boat_money: 10937
zhen: 4084 robot_money: 75109 || boat_money: 10937
zhen: 4085 robot_money: 75109 || boat_money: 10937
zhen: 4086 robot_money: 75296 || boat_money: 10937
zhen: 4087 robot_money: 75296 || boat_money: 10937
zhen: 4088 robot_money: 75296 || boat_money: 10937
zhen: 4089 robot_money: 75296 || boat_money: 10937
zhen: 4090 robot_money: 75296 || boat_money: 10937
zhen: 4091 robot_money: 75296 || boat_money: 10937
zhen: 4092 robot_money: 75296 || boat_money: 10937
zhen: 4093 robot_money: 75296 || boat_money: 10937
zhen: 4094 robot_money: 75296 || boat_money: 10937
zhen: 4095 robot_money: 75296 || boat_money: 10937
zhen: 4096 robot_money: 75296 || boat_money: 10937
zhen: 4097 robot_money: 75296 || boat_money: 10937
zhen: 4098 robot_money: 75296 || boat_money: 10937
zhen: 4099 robot_money: 75490 || boat_money: 10937
zhen: 4100 robot_money: 75490 || boat_money: 10937
zhen: 4101 robot_money: 75490 || boat_money: 10937
zhen: 4102 robot_money: 75490 || boat_money: 10937
zhen: 4103 robot_money: 75490 || boat_money: 10937
zhen: 4104 robot_money: 75490 || boat_money: 10937
zhen: 4105 robot_money: 75490 || boat_money: 10937
zhen: 4106 robot_money: 75490 || boat_money: 10937
zhen: 4107 robot_money: 75490 || boat_money: 10937
zhen: 4108 robot_money: 75490 || boat_money: 10937
zhen: 4109 robot_money: 75490 || boat_money: 10937
zhen: 4110 robot_money: 75490 || boat_money: 10937
zhen: 4111 robot_money: 75490 || boat_money: 10937
zhen: 4112 robot_money: 75490 || boat_money: 10937
zhen: 4113 robot_money: 75490 || boat_money: 10937
zhen: 4114 robot_money: 75490 || boat_money: 10937
zhen: 4115 robot_money: 75490 || boat_money: 10937
zhen: 4116 robot_money: 75490 || boat_money: 10937
zhen: 4117 robot_money: 75674 || boat_money: 10937
zhen: 4118 robot_money: 75674 || boat_money: 10937
zhen: 4119 robot_money: 75859 || boat_money: 10937
zhen: 4120 robot_money: 75859 || boat_money: 10937
zhen: 4121 robot_money: 75859 || boat_money: 10937
zhen: 4122 robot_money: 75859 || boat_money: 10937
zhen: 4123 robot_money: 75859 || boat_money: 10937
zhen: 4124 robot_money: 75859 || boat_money: 10937
zhen: 4125 robot_money: 76042 || boat_money: 10937
zhen: 4126 robot_money: 76042 || boat_money: 10937
zhen: 4127 robot_money: 76042 || boat_money: 10937
zhen: 4128 robot_money: 76042 || boat_money: 10937
zhen: 4129 robot_money: 76042 || boat_money: 10937
zhen: 4130 robot_money: 76042 || boat_money: 10937
zhen: 4131 robot_money: 76042 || boat_money: 10937
zhen: 4132 robot_money: 76042 || boat_money: 10937
zhen: 4133 robot_money: 76042 || boat_money: 10937
zhen: 4134 robot_money: 76042 || boat_money: 10937
zhen: 4135 robot_money: 76042 || boat_money: 10937
zhen: 4136 robot_money: 76042 || boat_money: 10937
zhen: 4137 robot_money: 76042 || boat_money: 10937
zhen: 4138 robot_money: 76042 || boat_money: 10937
zhen: 4139 robot_money: 76042 || boat_money: 10937
zhen: 4140 robot_money: 76042 || boat_money: 10937
zhen: 4141 robot_money: 76042 || boat_money: 10937
zhen: 4142 robot_money: 76042 || boat_money: 10937
zhen: 4143 robot_money: 76042 || boat_money: 10937
zhen: 4144 robot_money: 76042 || boat_money: 10937
zhen: 4145 robot_money: 76042 || boat_money: 10937
zhen: 4146 robot_money: 76042 || boat_money: 10937
zhen: 4147 robot_money: 76242 || boat_money: 10937
zhen: 4148 robot_money: 76440 || boat_money: 10937
zhen: 4149 robot_money: 76440 || boat_money: 10937
zhen: 4150 robot_money: 76440 || boat_money: 10937
zhen: 4151 robot_money: 76440 || boat_money: 10937
zhen: 4152 robot_money: 76440 || boat_money: 10937
zhen: 4153 robot_money: 76440 || boat_money: 10937
zhen: 4154 robot_money: 76440 || boat_money: 10937
zhen: 4155 robot_money: 76440 || boat_money: 10937
zhen: 4156 robot_money: 76440 || boat_money: 10937
zhen: 4157 robot_money: 76440 || boat_money: 10937
zhen: 4158 robot_money: 76440 || boat_money: 10937
zhen: 4159 robot_money: 76440 || boat_money: 10937
zhen: 4160 robot_money: 76440 || boat_money: 10937
zhen: 4161 robot_money: 76440 || boat_money: 10937
zhen: 4162 robot_money: 76440 || boat_money: 10937
zhen: 4163 robot_money: 76440 || boat_money: 10937
zhen: 4164 robot_money: 76440 || boat_money: 10937
zhen: 4165 robot_money: 76440 || boat_money: 10937
zhen: 4166 robot_money: 76440 || boat_money: 10937
zhen: 4167 robot_money: 76440 || boat_money: 10937
zhen: 4168 robot_money: 76440 || boat_money: 10937
zhen: 4169 robot_money: 76440 || boat_money: 10937
zhen: 4170 robot_money: 76635 || boat_money: 10937
zhen: 4171 robot_money: 76635 || boat_money: 10937
zhen: 4172 robot_money: 76635 || boat_money: 10937
zhen: 4173 robot_money: 76821 || boat_money: 10937
zhen: 4174 robot_money: 77011 || boat_money: 10937
zhen: 4175 robot_money: 77011 || boat_money: 10937
zhen: 4176 robot_money: 77011 || boat_money: 10937
zhen: 4177 robot_money: 77011 || boat_money: 10937
zhen: 4178 robot_money: 77057 || boat_money: 10937
zhen: 4179 robot_money: 77057 || boat_money: 10937
zhen: 4180 robot_money: 77057 || boat_money: 10937
zhen: 4181 robot_money: 77057 || boat_money: 10937
zhen: 4182 robot_money: 77057 || boat_money: 10937
zhen: 4183 robot_money: 77057 || boat_money: 10937
zhen: 4184 robot_money: 77251 || boat_money: 10937
zhen: 4185 robot_money: 77251 || boat_money: 10937
zhen: 4186 robot_money: 77251 || boat_money: 10937
zhen: 4187 robot_money: 77251 || boat_money: 10937
zhen: 4188 robot_money: 77251 || boat_money: 10937
zhen: 4189 robot_money: 77251 || boat_money: 10937
zhen: 4190 robot_money: 77439 || boat_money: 10937
zhen: 4191 robot_money: 77439 || boat_money: 10937
zhen: 4192 robot_money: 77439 || boat_money: 10937
zhen: 4193 robot_money: 77439 || boat_money: 10937
zhen: 4194 robot_money: 77439 || boat_money: 10937
zhen: 4195 robot_money: 77439 || boat_money: 10937
zhen: 4196 robot_money: 77439 || boat_money: 10937
zhen: 4197 robot_money: 77439 || boat_money: 10937
zhen: 4198 robot_money: 77439 || boat_money: 10937
zhen: 4199 robot_money: 77439 || boat_money: 10937
zhen: 4200 robot_money: 77439 || boat_money: 10937
zhen: 4201 robot_money: 77439 || boat_money: 10937
zhen: 4202 robot_money: 77439 || boat_money: 10937
zhen: 4203 robot_money: 77439 || boat_money: 10937
zhen: 4204 robot_money: 77439 || boat_money: 10937
zhen: 4205 robot_money: 77439 || boat_money: 10937
zhen: 4206 robot_money: 77439 || boat_money: 10937
zhen: 4207 robot_money: 77634 || boat_money: 10937
zhen: 4208 robot_money: 77634 || boat_money: 10937
zhen: 4209 robot_money: 77634 || boat_money: 10937
zhen: 4210 robot_money: 77634 || boat_money: 10937
zhen: 4211 robot_money: 77634 || boat_money: 10937
zhen: 4212 robot_money: 77634 || boat_money: 10937
zhen: 4213 robot_money: 77634 || boat_money: 10937
zhen: 4214 robot_money: 77634 || boat_money: 10937
zhen: 4215 robot_money: 77634 || boat_money: 10937
zhen: 4216 robot_money: 77634 || boat_money: 10937
zhen: 4217 robot_money: 77831 || boat_money: 10937
zhen: 4218 robot_money: 77831 || boat_money: 10937
zhen: 4219 robot_money: 77831 || boat_money: 10937
zhen: 4220 robot_money: 77831 || boat_money: 10937
zhen: 4221 robot_money: 77831 || boat_money: 10937
zhen: 4222 robot_money: 77863 || boat_money: 10937
zhen: 4223 robot_money: 77863 || boat_money: 10937
zhen: 4224 robot_money: 78104 || boat_money: 10937
zhen: 4225 robot_money: 78104 || boat_money: 10937
zhen: 4226 robot_money: 78104 || boat_money: 10937
zhen: 4227 robot_money: 78104 || boat_money: 10937
zhen: 4228 robot_money: 78104 || boat_money: 10937
zhen: 4229 robot_money: 78104 || boat_money: 10937
zhen: 4230 robot_money: 78104 || boat_money: 10937
zhen: 4231 robot_money: 78297 || boat_money: 10937
zhen: 4232 robot_money: 78297 || boat_money: 10937
zhen: 4233 robot_money: 78297 || boat_money: 10937
zhen: 4234 robot_money: 78297 || boat_money: 10937
zhen: 4235 robot_money: 78297 || boat_money: 10937
zhen: 4236 robot_money: 78297 || boat_money: 10937
zhen: 4237 robot_money: 78297 || boat_money: 10937
zhen: 4238 robot_money: 78297 || boat_money: 10937
zhen: 4239 robot_money: 78297 || boat_money: 10937
zhen: 4240 robot_money: 78297 || boat_money: 10937
zhen: 4241 robot_money: 78297 || boat_money: 10937
zhen: 4242 robot_money: 78356 || boat_money: 10937
zhen: 4243 robot_money: 78356 || boat_money: 10937
zhen: 4244 robot_money: 78356 || boat_money: 10937
zhen: 4245 robot_money: 78356 || boat_money: 10937
zhen: 4246 robot_money: 78356 || boat_money: 10937
zhen: 4247 robot_money: 78356 || boat_money: 10937
zhen: 4248 robot_money: 78356 || boat_money: 10937
zhen: 4249 robot_money: 78356 || boat_money: 10937
zhen: 4250 robot_money: 78356 || boat_money: 10937
zhen: 4251 robot_money: 78356 || boat_money: 10937
zhen: 4252 robot_money: 78356 || boat_money: 10937
zhen: 4253 robot_money: 78356 || boat_money: 10937
zhen: 4254 robot_money: 78356 || boat_money: 10937
zhen: 4255 robot_money: 78356 || boat_money: 10937
zhen: 4256 robot_money: 78545 || boat_money: 10937
zhen: 4257 robot_money: 78545 || boat_money: 10937
zhen: 4258 robot_money: 78545 || boat_money: 10937
zhen: 4259 robot_money: 78545 || boat_money: 10937
zhen: 4260 robot_money: 78545 || boat_money: 10937
zhen: 4261 robot_money: 78545 || boat_money: 10937
zhen: 4262 robot_money: 78545 || boat_money: 10937
zhen: 4263 robot_money: 78545 || boat_money: 10937
zhen: 4264 robot_money: 78545 || boat_money: 10937
zhen: 4265 robot_money: 78545 || boat_money: 10937
zhen: 4266 robot_money: 78545 || boat_money: 10937
zhen: 4267 robot_money: 78545 || boat_money: 10937
zhen: 4268 robot_money: 78545 || boat_money: 10937
zhen: 4269 robot_money: 78545 || boat_money: 10937
zhen: 4270 robot_money: 78545 || boat_money: 10937
zhen: 4271 robot_money: 78545 || boat_money: 10937
zhen: 4272 robot_money: 78545 || boat_money: 10937
zhen: 4273 robot_money: 78545 || boat_money: 10937
zhen: 4274 robot_money: 78740 || boat_money: 10937
zhen: 4275 robot_money: 78740 || boat_money: 10937
zhen: 4276 robot_money: 78740 || boat_money: 10937
zhen: 4277 robot_money: 78740 || boat_money: 10937
zhen: 4278 robot_money: 78740 || boat_money: 10937
zhen: 4279 robot_money: 78740 || boat_money: 10937
zhen: 4280 robot_money: 78740 || boat_money: 10937
zhen: 4281 robot_money: 78740 || boat_money: 22758
zhen: 4282 robot_money: 78740 || boat_money: 22758
zhen: 4283 robot_money: 78740 || boat_money: 22758
zhen: 4284 robot_money: 78740 || boat_money: 22758
zhen: 4285 robot_money: 78740 || boat_money: 22758
zhen: 4286 robot_money: 78927 || boat_money: 22758
zhen: 4287 robot_money: 78927 || boat_money: 22758
zhen: 4288 robot_money: 78927 || boat_money: 22758
zhen: 4289 robot_money: 78927 || boat_money: 22758
zhen: 4290 robot_money: 78927 || boat_money: 22758
zhen: 4291 robot_money: 79125 || boat_money: 22758
zhen: 4292 robot_money: 79305 || boat_money: 22758
zhen: 4293 robot_money: 79305 || boat_money: 22758
zhen: 4294 robot_money: 79305 || boat_money: 22758
zhen: 4295 robot_money: 79305 || boat_money: 22758
zhen: 4296 robot_money: 79305 || boat_money: 22758
zhen: 4297 robot_money: 79305 || boat_money: 22758
zhen: 4298 robot_money: 79305 || boat_money: 22758
zhen: 4299 robot_money: 79305 || boat_money: 22758
zhen: 4300 robot_money: 79305 || boat_money: 22758
zhen: 4301 robot_money: 79305 || boat_money: 22758
zhen: 4302 robot_money: 79305 || boat_money: 22758
zhen: 4303 robot_money: 79305 || boat_money: 22758
zhen: 4304 robot_money: 79305 || boat_money: 22758
zhen: 4305 robot_money: 79305 || boat_money: 22758
zhen: 4306 robot_money: 79305 || boat_money: 22758
zhen: 4307 robot_money: 79305 || boat_money: 22758
zhen: 4308 robot_money: 79305 || boat_money: 22758
zhen: 4309 robot_money: 79305 || boat_money: 22758
zhen: 4310 robot_money: 79305 || boat_money: 22758
zhen: 4311 robot_money: 79342 || boat_money: 22758
zhen: 4312 robot_money: 79710 || boat_money: 22758
zhen: 4313 robot_money: 79710 || boat_money: 22758
zhen: 4314 robot_money: 79710 || boat_money: 22758
zhen: 4315 robot_money: 79710 || boat_money: 22758
zhen: 4316 robot_money: 79710 || boat_money: 22758
zhen: 4317 robot_money: 79898 || boat_money: 22758
zhen: 4318 robot_money: 79898 || boat_money: 22758
zhen: 4319 robot_money: 79898 || boat_money: 22758
zhen: 4320 robot_money: 80093 || boat_money: 22758
zhen: 4321 robot_money: 80093 || boat_money: 22758
zhen: 4322 robot_money: 80093 || boat_money: 22758
zhen: 4323 robot_money: 80093 || boat_money: 22758
zhen: 4324 robot_money: 80093 || boat_money: 22758
zhen: 4325 robot_money: 80093 || boat_money: 22758
zhen: 4326 robot_money: 80093 || boat_money: 22758
zhen: 4327 robot_money: 80093 || boat_money: 22758
zhen: 4328 robot_money: 80093 || boat_money: 22758
zhen: 4329 robot_money: 80093 || boat_money: 22758
zhen: 4330 robot_money: 80093 || boat_money: 22758
zhen: 4331 robot_money: 80093 || boat_money: 22758
zhen: 4332 robot_money: 80093 || boat_money: 22758
zhen: 4333 robot_money: 80093 || boat_money: 22758
zhen: 4334 robot_money: 80093 || boat_money: 22758
zhen: 4335 robot_money: 80093 || boat_money: 22758
zhen: 4336 robot_money: 80093 || boat_money: 22758
zhen: 4337 robot_money: 80093 || boat_money: 22758
zhen: 4338 robot_money: 80093 || boat_money: 22758
zhen: 4339 robot_money: 80093 || boat_money: 22758
zhen: 4340 robot_money: 80093 || boat_money: 22758
zhen: 4341 robot_money: 80093 || boat_money: 22758
zhen: 4342 robot_money: 80093 || boat_money: 22758
zhen: 4343 robot_money: 80093 || boat_money: 22758
zhen: 4344 robot_money: 80093 || boat_money: 22758
zhen: 4345 robot_money: 80093 || boat_money: 33357
zhen: 4346 robot_money: 80093 || boat_money: 33357
zhen: 4347 robot_money: 80093 || boat_money: 33357
zhen: 4348 robot_money: 80093 || boat_money: 33357
zhen: 4349 robot_money: 80093 || boat_money: 33357
zhen: 4350 robot_money: 80093 || boat_money: 33357
zhen: 4351 robot_money: 80093 || boat_money: 33357
zhen: 4352 robot_money: 80093 || boat_money: 33357
zhen: 4353 robot_money: 80093 || boat_money: 33357
zhen: 4354 robot_money: 80093 || boat_money: 33357
zhen: 4355 robot_money: 80093 || boat_money: 33357
zhen: 4356 robot_money: 80093 || boat_money: 33357
zhen: 4357 robot_money: 80093 || boat_money: 33357
zhen: 4358 robot_money: 80093 || boat_money: 33357
zhen: 4359 robot_money: 80093 || boat_money: 33357
zhen: 4360 robot_money: 80093 || boat_money: 33357
zhen: 4361 robot_money: 80093 || boat_money: 33357
zhen: 4362 robot_money: 80093 || boat_money: 33357
zhen: 4363 robot_money: 80093 || boat_money: 33357
zhen: 4364 robot_money: 80093 || boat_money: 33357
zhen: 4365 robot_money: 80093 || boat_money: 33357
zhen: 4366 robot_money: 80093 || boat_money: 33357
zhen: 4367 robot_money: 80093 || boat_money: 33357
zhen: 4368 robot_money: 80093 || boat_money: 33357
zhen: 4369 robot_money: 80093 || boat_money: 33357
zhen: 4370 robot_money: 80282 || boat_money: 33357
zhen: 4371 robot_money: 80282 || boat_money: 33357
zhen: 4372 robot_money: 80282 || boat_money: 33357
zhen: 4373 robot_money: 80282 || boat_money: 33357
zhen: 4374 robot_money: 80282 || boat_money: 33357
zhen: 4375 robot_money: 80282 || boat_money: 33357
zhen: 4376 robot_money: 80282 || boat_money: 33357
zhen: 4377 robot_money: 80282 || boat_money: 33357
zhen: 4378 robot_money: 80282 || boat_money: 33357
zhen: 4379 robot_money: 80282 || boat_money: 33357
zhen: 4380 robot_money: 80282 || boat_money: 33357
zhen: 4381 robot_money: 80282 || boat_money: 33357
zhen: 4382 robot_money: 80282 || boat_money: 33357
zhen: 4383 robot_money: 80282 || boat_money: 33357
zhen: 4384 robot_money: 80473 || boat_money: 33357
zhen: 4385 robot_money: 80473 || boat_money: 33357
zhen: 4386 robot_money: 80473 || boat_money: 33357
zhen: 4387 robot_money: 80473 || boat_money: 33357
zhen: 4388 robot_money: 80473 || boat_money: 33357
zhen: 4389 robot_money: 80473 || boat_money: 33357
zhen: 4390 robot_money: 80473 || boat_money: 33357
zhen: 4391 robot_money: 80473 || boat_money: 33357
zhen: 4392 robot_money: 80659 || boat_money: 33357
zhen: 4393 robot_money: 80659 || boat_money: 33357
zhen: 4394 robot_money: 80659 || boat_money: 33357
zhen: 4395 robot_money: 80659 || boat_money: 33357
zhen: 4396 robot_money: 80659 || boat_money: 33357
zhen: 4397 robot_money: 80659 || boat_money: 33357
zhen: 4398 robot_money: 80659 || boat_money: 33357
zhen: 4399 robot_money: 80659 || boat_money: 33357
